time	V(15V_0mH_Ea,15V_0mH_Eb)	V(15V_0mH_Ea,15V_0mH_Ec)	V(15V_0mH_Eb,15V_0mH_Ec)	V(15V_4.33mH_Ea,15V_4.33mH_Eb)	V(15V_4.33mH_Ea,15V_4.33mH_Ec)	V(15V_4.33mH_Eb,15V_4.33mH_Ec)	V(15V_8.66mH_Ea,15V_8.66mH_Eb)	V(15V_8.66mH_Ea,15V_8.66mH_Ec)	V(15V_8.66mH_Eb,15V_8.66mH_Ec)	V(20V_0mH_Ea,20V_0mH_Eb)	V(20V_0mH_Ea,20V_0mH_Ec)	V(20V_0mH_Eb,20V_0mH_Ec)	V(20V_4.33mH_Ea,20V_4.33mH_Eb)	V(20V_4.33mH_Ea,20V_4.33mH_Ec)	V(20V_4.33mH_Eb,20V_4.33mH_Ec)	V(20V_8.66mH_Ea,20V_8.66mH_Eb)	V(20V_8.66mH_Ea,20V_8.66mH_Ec)	V(20V_8.66mH_Eb,20V_8.66mH_Ec)	V(25V_0mH_Ea,25V_0mH_Eb)	V(25V_0mH_Ea,25V_0mH_Ec)	V(25V_0mH_Eb,25V_0mH_Ec)	V(25V_4.33mH_Ea,25V_4.33mH_Eb)	V(25V_4.33mH_Ea,25V_4.33mH_Ec)	V(25V_4.33mH_Eb,25V_4.33mH_Ec)	V(25V_8.66mH_Ea,25V_8.66mH_Eb)	V(25V_8.66mH_Ea,25V_8.66mH_Ec)	V(25V_8.66mH_Eb,25V_8.66mH_Ec)	V(30V_4.33mH_Ea,30V_4.33mH_Eb)	V(30V_4.33mH_Ea,30V_4.33mH_Ec)	V(30V_4.33mH_Eb,30V_4.33mH_Ec)	V(30V_8.66mH_Ea,30V_8.66mH_Eb)	V(30V_8.66mH_Ea,30V_8.66mH_Ec)	V(30V_8.66mH_Eb,30V_8.66mH_Ec)	V(30V_Ea,30V_Eb)	V(30V_Ea,30V_Ec)	V(30V_Eb,30V_Ec)	I(15v_0mh_l1)	I(15v_0mh_l2)	I(15v_0mh_l3)	I(15v_4.33mh_l1)	I(15v_4.33mh_l2)	I(15v_4.33mh_l3)	I(15v_8.66mh_l1)	I(15v_8.66mh_l2)	I(15v_8.66mh_l3)	I(20v_0mh_l1)	I(20v_0mh_l2)	I(20v_0mh_l3)	I(20v_4.33mh_l1)	I(20v_4.33mh_l2)	I(20v_4.33mh_l3)	I(20v_8.66mh_l1)	I(20v_8.66mh_l2)	I(20v_8.66mh_l3)	I(25v_0mh_l1)	I(25v_0mh_l2)	I(25v_0mh_l3)	I(25v_4.33mh_l1)	I(25v_4.33mh_l2)	I(25v_4.33mh_l3)	I(25v_8.66mh_l1)	I(25v_8.66mh_l2)	I(25v_8.66mh_l3)	I(30v_0mh_l1)	I(30v_0mh_l2)	I(30v_0mh_l3)	I(30v_4.33mh_l1)	I(30v_4.33mh_l2)	I(30v_4.33mh_l3)	I(30v_8.66mh_l1)	I(30v_8.66mh_l2)	I(30v_8.66mh_l3)
5.263671874999878e-002	-7.017311e+000	-2.459998e+001	-1.758267e+001	-7.068062e+000	-2.457488e+001	-1.750682e+001	-7.126974e+000	-2.456299e+001	-1.743602e+001	-9.356415e+000	-3.279997e+001	-2.344356e+001	-9.424083e+000	-3.276651e+001	-2.334242e+001	-9.502632e+000	-3.275066e+001	-2.324803e+001	-1.169552e+001	-4.099997e+001	-2.930445e+001	-1.178010e+001	-4.095813e+001	-2.917803e+001	-1.187829e+001	-4.093833e+001	-2.906004e+001	-1.413612e+001	-4.914976e+001	-3.501363e+001	-1.425395e+001	-4.912599e+001	-3.487204e+001	-1.403462e+001	-4.919996e+001	-3.516534e+001	7.026064e-001	2.347857e-001	-9.373922e-001	6.367705e-001	3.151591e-001	-9.519297e-001	5.638711e-001	3.878184e-001	-9.516895e-001	9.368086e-001	3.130476e-001	-1.249856e+000	8.490274e-001	4.202122e-001	-1.269240e+000	7.518281e-001	5.170912e-001	-1.268919e+000	1.171011e+000	3.913096e-001	-1.562320e+000	1.061284e+000	5.252652e-001	-1.586549e+000	9.397852e-001	6.463640e-001	-1.586149e+000	1.405213e+000	4.695714e-001	-1.874784e+000	1.273541e+000	6.303183e-001	-1.903859e+000	1.127742e+000	7.756368e-001	-1.903379e+000
5.302734374999876e-002	-9.945747e+000	-2.516167e+001	-1.521592e+001	-9.988982e+000	-2.512781e+001	-1.513883e+001	-1.004161e+001	-2.510685e+001	-1.506524e+001	-1.326100e+001	-3.354889e+001	-2.028790e+001	-1.331864e+001	-3.350375e+001	-2.018511e+001	-1.338881e+001	-3.347580e+001	-2.008699e+001	-1.657624e+001	-4.193612e+001	-2.535987e+001	-1.664830e+001	-4.187969e+001	-2.523138e+001	-1.673601e+001	-4.184475e+001	-2.510874e+001	-1.997796e+001	-5.025562e+001	-3.027766e+001	-2.008321e+001	-5.021370e+001	-3.013049e+001	-1.989149e+001	-5.032334e+001	-3.043185e+001	7.801648e-001	1.171150e-001	-8.972799e-001	7.215317e-001	2.005095e-001	-9.220412e-001	6.542987e-001	2.777913e-001	-9.320900e-001	1.040220e+000	1.561534e-001	-1.196373e+000	9.620423e-001	2.673459e-001	-1.229388e+000	8.723983e-001	3.703884e-001	-1.242787e+000	1.300275e+000	1.951917e-001	-1.495466e+000	1.202553e+000	3.341824e-001	-1.536735e+000	1.090498e+000	4.629855e-001	-1.553483e+000	1.560330e+000	2.342301e-001	-1.794560e+000	1.443063e+000	4.010189e-001	-1.844082e+000	1.308597e+000	5.555826e-001	-1.864180e+000
5.341796874999874e-002	-1.272459e+001	-2.534491e+001	-1.262032e+001	-1.275966e+001	-2.530280e+001	-1.254314e+001	-1.280521e+001	-2.527308e+001	-1.246787e+001	-1.696612e+001	-3.379321e+001	-1.682709e+001	-1.701288e+001	-3.373707e+001	-1.672419e+001	-1.707361e+001	-3.369743e+001	-1.662383e+001	-2.120765e+001	-4.224151e+001	-2.103386e+001	-2.126610e+001	-4.217133e+001	-2.090523e+001	-2.134201e+001	-4.212179e+001	-2.077978e+001	-2.551932e+001	-5.060560e+001	-2.508628e+001	-2.561041e+001	-5.054615e+001	-2.493574e+001	-2.544918e+001	-5.068981e+001	-2.524063e+001	8.459888e-001	-2.317180e-003	-8.436716e-001	7.954404e-001	8.284393e-002	-8.782844e-001	7.348850e-001	1.635860e-001	-8.984711e-001	1.127985e+000	-3.089574e-003	-1.124896e+000	1.060587e+000	1.104586e-001	-1.171046e+000	9.798467e-001	2.181147e-001	-1.197961e+000	1.409981e+000	-3.861968e-003	-1.406119e+000	1.325734e+000	1.380732e-001	-1.463807e+000	1.224808e+000	2.726434e-001	-1.497452e+000	1.691978e+000	-4.634360e-003	-1.687343e+000	1.590881e+000	1.656879e-001	-1.756569e+000	1.469770e+000	3.271721e-001	-1.796942e+000
5.380859374999872e-002	-1.531204e+001	-2.514693e+001	-9.834888e+000	-1.533842e+001	-2.509721e+001	-9.758790e+000	-1.537620e+001	-2.505917e+001	-9.682966e+000	-2.041606e+001	-3.352924e+001	-1.311318e+001	-2.045122e+001	-3.346294e+001	-1.301172e+001	-2.050160e+001	-3.341222e+001	-1.291062e+001	-2.552007e+001	-4.191155e+001	-1.639148e+001	-2.556403e+001	-4.182868e+001	-1.626465e+001	-2.562700e+001	-4.176528e+001	-1.613828e+001	-3.067683e+001	-5.019441e+001	-1.951758e+001	-3.075241e+001	-5.011834e+001	-1.936593e+001	-3.062408e+001	-5.029386e+001	-1.966978e+001	8.990883e-001	-1.217145e-001	-7.773738e-001	8.573850e-001	-3.606765e-002	-8.213174e-001	8.044180e-001	4.692025e-002	-8.513383e-001	1.198784e+000	-1.622861e-001	-1.036498e+000	1.143180e+000	-4.809020e-002	-1.095090e+000	1.072557e+000	6.256033e-002	-1.135118e+000	1.498481e+000	-2.028576e-001	-1.295623e+000	1.428975e+000	-6.011275e-002	-1.368862e+000	1.340697e+000	7.820041e-002	-1.418897e+000	1.798177e+000	-2.434291e-001	-1.554748e+000	1.714770e+000	-7.213530e-002	-1.642635e+000	1.608836e+000	9.384049e-002	-1.702677e+000
5.419921874999870e-002	-1.766919e+001	-2.457072e+001	-6.901535e+000	-1.768647e+001	-2.451413e+001	-6.827659e+000	-1.771593e+001	-2.446835e+001	-6.752423e+000	-2.355892e+001	-3.276096e+001	-9.202046e+000	-2.358196e+001	-3.268551e+001	-9.103544e+000	-2.362123e+001	-3.262446e+001	-9.003231e+000	-2.944865e+001	-4.095121e+001	-1.150256e+001	-2.947745e+001	-4.085688e+001	-1.137943e+001	-2.952654e+001	-4.078058e+001	-1.125404e+001	-3.537294e+001	-4.902826e+001	-1.365532e+001	-3.543185e+001	-4.893670e+001	-1.350485e+001	-3.533838e+001	-4.914145e+001	-1.380307e+001	9.386647e-001	-2.392812e-001	-6.993835e-001	9.064337e-001	-1.544368e-001	-7.519969e-001	8.618518e-001	-7.045126e-002	-7.914006e-001	1.251553e+000	-3.190416e-001	-9.325113e-001	1.208578e+000	-2.059157e-001	-1.002663e+000	1.149136e+000	-9.393501e-002	-1.055201e+000	1.564441e+000	-3.988020e-001	-1.165639e+000	1.510723e+000	-2.573946e-001	-1.253328e+000	1.436420e+000	-1.174188e-001	-1.319001e+000	1.877329e+000	-4.785624e-001	-1.398767e+000	1.812867e+000	-3.088735e-001	-1.503994e+000	1.723704e+000	-1.409025e-001	-1.582801e+000
5.458984374999867e-002	-1.976057e+001	-2.362495e+001	-3.864376e+000	-1.976851e+001	-2.356234e+001	-3.793833e+000	-1.978919e+001	-2.350950e+001	-3.720317e+000	-2.634743e+001	-3.149993e+001	-5.152501e+000	-2.635801e+001	-3.141645e+001	-5.058444e+000	-2.638558e+001	-3.134600e+001	-4.960423e+000	-3.293429e+001	-3.937491e+001	-6.440625e+000	-3.294751e+001	-3.927057e+001	-6.323055e+000	-3.298198e+001	-3.918250e+001	-6.200529e+000	-3.953701e+001	-4.712468e+001	-7.587666e+000	-3.957837e+001	-4.701901e+001	-7.440634e+000	-3.952115e+001	-4.724990e+001	-7.728752e+000	9.641227e-001	-3.532488e-001	-6.108739e-001	9.418488e-001	-2.704830e-001	-6.713658e-001	9.063225e-001	-1.867631e-001	-7.195594e-001	1.285497e+000	-4.709985e-001	-8.144985e-001	1.255798e+000	-3.606440e-001	-8.951544e-001	1.208430e+000	-2.490175e-001	-9.594125e-001	1.606871e+000	-5.887481e-001	-1.018123e+000	1.569748e+000	-4.508049e-001	-1.118943e+000	1.510538e+000	-3.112718e-001	-1.199266e+000	1.928245e+000	-7.064977e-001	-1.221748e+000	1.883698e+000	-5.409659e-001	-1.342732e+000	1.812645e+000	-3.735262e-001	-1.439119e+000
5.498046874999865e-002	-2.155474e+001	-2.232383e+001	-7.690921e-001	-2.155320e+001	-2.225615e+001	-7.029443e-001	-2.156480e+001	-2.219705e+001	-6.322546e-001	-2.873965e+001	-2.976511e+001	-1.025456e+000	-2.873761e+001	-2.967486e+001	-9.372597e-001	-2.875306e+001	-2.959607e+001	-8.430061e-001	-3.592457e+001	-3.720639e+001	-1.281820e+000	-3.592201e+001	-3.709358e+001	-1.171575e+000	-3.594133e+001	-3.699509e+001	-1.053758e+000	-4.310641e+001	-4.451230e+001	-1.405889e+000	-4.312959e+001	-4.439410e+001	-1.264509e+000	-4.310948e+001	-4.464767e+001	-1.538184e+000	9.750794e-001	-4.619033e-001	-5.131761e-001	9.630976e-001	-3.824609e-001	-5.806367e-001	9.371613e-001	-3.002659e-001	-6.368954e-001	1.300106e+000	-6.158711e-001	-6.842348e-001	1.284130e+000	-5.099478e-001	-7.741823e-001	1.249548e+000	-4.003545e-001	-8.491939e-001	1.625132e+000	-7.698388e-001	-8.552935e-001	1.605163e+000	-6.374348e-001	-9.677278e-001	1.561935e+000	-5.004432e-001	-1.061492e+000	1.950159e+000	-9.238066e-001	-1.026352e+000	1.926195e+000	-7.649217e-001	-1.161273e+000	1.874323e+000	-6.005318e-001	-1.273791e+000
5.537109374999863e-002	-2.302471e+001	-2.068695e+001	2.337759e+000	-2.301372e+001	-2.061520e+001	2.398517e+000	-2.301606e+001	-2.055074e+001	2.465319e+000	-3.069961e+001	-2.758259e+001	3.117012e+000	-3.068496e+001	-2.748694e+001	3.198023e+000	-3.068807e+001	-2.740098e+001	3.287090e+000	-3.837451e+001	-3.447824e+001	3.896265e+000	-3.835620e+001	-3.435867e+001	3.997528e+000	-3.836009e+001	-3.425123e+001	4.108864e+000	-4.602744e+001	-4.123041e+001	4.797034e+000	-4.603211e+001	-4.110147e+001	4.930637e+000	-4.604941e+001	-4.137389e+001	4.675519e+000	9.713700e-001	-5.636103e-001	-4.077597e-001	9.698604e-001	-4.886862e-001	-4.811742e-001	9.539043e-001	-4.092524e-001	-5.446519e-001	1.295160e+000	-7.514804e-001	-5.436796e-001	1.293147e+000	-6.515816e-001	-6.415657e-001	1.271872e+000	-5.456698e-001	-7.262025e-001	1.618950e+000	-9.393505e-001	-6.795995e-001	1.616434e+000	-8.144770e-001	-8.019571e-001	1.589840e+000	-6.820873e-001	-9.077532e-001	1.942740e+000	-1.127221e+000	-8.155195e-001	1.939721e+000	-9.773724e-001	-9.623485e-001	1.907809e+000	-8.185048e-001	-1.089304e+000
5.576171874999861e-002	-2.414836e+001	-1.873891e+001	5.409448e+000	-2.412809e+001	-1.866419e+001	5.463902e+000	-2.412113e+001	-1.859532e+001	5.525810e+000	-3.219781e+001	-2.498521e+001	7.212597e+000	-3.217079e+001	-2.488558e+001	7.285203e+000	-3.216151e+001	-2.479376e+001	7.367746e+000	-4.024726e+001	-3.123151e+001	9.015746e+000	-4.021348e+001	-3.110698e+001	9.106503e+000	-4.020188e+001	-3.099220e+001	9.209683e+000	-4.825618e+001	-3.732837e+001	1.092780e+001	-4.824226e+001	-3.719064e+001	1.105162e+001	-4.829671e+001	-3.747782e+001	1.081890e+001	9.530503e-001	-6.568401e-001	-2.962102e-001	9.620358e-001	-5.875612e-001	-3.744745e-001	9.562997e-001	-5.120833e-001	-4.442164e-001	1.270734e+000	-8.757868e-001	-3.949470e-001	1.282714e+000	-7.834150e-001	-4.992993e-001	1.275066e+000	-6.827778e-001	-5.922885e-001	1.588417e+000	-1.094733e+000	-4.936837e-001	1.603393e+000	-9.792687e-001	-6.241242e-001	1.593833e+000	-8.534722e-001	-7.403606e-001	1.906101e+000	-1.313680e+000	-5.924205e-001	1.924072e+000	-1.175122e+000	-7.489491e-001	1.912599e+000	-1.024167e+000	-8.884327e-001
5.615234374999858e-002	-2.490879e+001	-1.650902e+001	8.399774e+000	-2.487955e+001	-1.643244e+001	8.447105e+000	-2.486340e+001	-1.636021e+001	8.503189e+000	-3.321172e+001	-2.201203e+001	1.119970e+001	-3.317273e+001	-2.190992e+001	1.126281e+001	-3.315120e+001	-2.181362e+001	1.133759e+001	-4.151465e+001	-2.751503e+001	1.399962e+001	-4.146592e+001	-2.738741e+001	1.407851e+001	-4.143900e+001	-2.726702e+001	1.417198e+001	-4.975910e+001	-3.286489e+001	1.689421e+001	-4.972680e+001	-3.272042e+001	1.700638e+001	-4.981758e+001	-3.301804e+001	1.679955e+001	9.203959e-001	-7.401904e-001	-1.802054e-001	9.397411e-001	-6.775988e-001	-2.621423e-001	9.443115e-001	-6.072121e-001	-3.370994e-001	1.227194e+000	-9.869205e-001	-2.402739e-001	1.252988e+000	-9.034651e-001	-3.495231e-001	1.259082e+000	-8.096161e-001	-4.494659e-001	1.533993e+000	-1.233651e+000	-3.003424e-001	1.566235e+000	-1.129331e+000	-4.369039e-001	1.573852e+000	-1.012020e+000	-5.618323e-001	1.840792e+000	-1.480381e+000	-3.604109e-001	1.879482e+000	-1.355198e+000	-5.242847e-001	1.888623e+000	-1.214424e+000	-6.741988e-001
5.654296874999856e-002	-2.529458e+001	-1.403082e+001	1.126376e+001	-2.525680e+001	-1.395354e+001	1.130326e+001	-2.523170e+001	-1.387903e+001	1.135267e+001	-3.372610e+001	-1.870776e+001	1.501835e+001	-3.367573e+001	-1.860472e+001	1.507101e+001	-3.364227e+001	-1.850537e+001	1.513690e+001	-4.215763e+001	-2.338470e+001	1.877293e+001	-4.209467e+001	-2.325590e+001	1.883876e+001	-4.205284e+001	-2.313172e+001	1.892112e+001	-5.051360e+001	-2.790708e+001	2.260651e+001	-5.046340e+001	-2.775806e+001	2.270534e+001	-5.058916e+001	-2.806164e+001	2.252752e+001	8.738977e-001	-8.124075e-001	-6.149023e-002	9.033119e-001	-7.574446e-001	-1.458673e-001	9.181199e-001	-6.932077e-001	-2.249121e-001	1.165197e+000	-1.083210e+000	-8.198697e-002	1.204416e+000	-1.009926e+000	-1.944897e-001	1.224160e+000	-9.242770e-001	-2.998829e-001	1.456496e+000	-1.354012e+000	-1.024837e-001	1.505520e+000	-1.262408e+000	-2.431121e-001	1.530200e+000	-1.155346e+000	-3.748536e-001	1.747795e+000	-1.624815e+000	-1.229805e-001	1.806624e+000	-1.514889e+000	-2.917345e-001	1.836240e+000	-1.386415e+000	-4.498243e-001
5.693359374999854e-002	-2.529991e+001	-1.134158e+001	1.395833e+001	-2.525416e+001	-1.126477e+001	1.398940e+001	-2.522050e+001	-1.118910e+001	1.403140e+001	-3.373321e+001	-1.512211e+001	1.861110e+001	-3.367222e+001	-1.501969e+001	1.865253e+001	-3.362733e+001	-1.491879e+001	1.870853e+001	-4.216652e+001	-1.890264e+001	2.326388e+001	-4.209027e+001	-1.877461e+001	2.331566e+001	-4.203416e+001	-1.864849e+001	2.338567e+001	-5.050832e+001	-2.252953e+001	2.797879e+001	-5.044099e+001	-2.237819e+001	2.806280e+001	-5.059982e+001	-2.268317e+001	2.791665e+001	8.142554e-001	-8.724053e-001	5.814987e-002	8.532961e-001	-8.258979e-001	-2.739824e-002	8.781190e-001	-7.687770e-001	-1.093420e-001	1.085674e+000	-1.163207e+000	7.753316e-002	1.137728e+000	-1.101197e+000	-3.653098e-002	1.170825e+000	-1.025036e+000	-1.457893e-001	1.357092e+000	-1.454009e+000	9.691644e-002	1.422160e+000	-1.376496e+000	-4.566373e-002	1.463532e+000	-1.281295e+000	-1.822367e-001	1.628511e+000	-1.744811e+000	1.162997e-001	1.706592e+000	-1.651796e+000	-5.479647e-002	1.756238e+000	-1.537554e+000	-2.186840e-001
5.732421874999852e-002	-2.492471e+001	-8.481759e+000	1.644295e+001	-2.487168e+001	-8.406556e+000	1.646512e+001	-2.482995e+001	-8.330866e+000	1.649908e+001	-3.323294e+001	-1.130901e+001	2.192393e+001	-3.316224e+001	-1.120874e+001	2.195350e+001	-3.310660e+001	-1.110782e+001	2.199878e+001	-4.154118e+001	-1.413627e+001	2.740492e+001	-4.145280e+001	-1.401093e+001	2.744187e+001	-4.138325e+001	-1.388478e+001	2.749847e+001	-4.974336e+001	-1.681311e+001	3.293024e+001	-4.965990e+001	-1.666173e+001	3.299816e+001	-4.984942e+001	-1.696352e+001	3.288590e+001	7.423660e-001	-9.192812e-001	1.769153e-001	7.904459e-001	-8.819288e-001	9.148289e-002	8.249103e-001	-8.327830e-001	7.872761e-003	9.898213e-001	-1.225708e+000	2.358871e-001	1.053928e+000	-1.175905e+000	1.219772e-001	1.099880e+000	-1.110377e+000	1.049702e-002	1.237277e+000	-1.532135e+000	2.948589e-001	1.317410e+000	-1.469881e+000	1.524715e-001	1.374851e+000	-1.387972e+000	1.312127e-002	1.484732e+000	-1.838562e+000	3.538307e-001	1.580892e+000	-1.763858e+000	1.829658e-001	1.649821e+000	-1.665566e+000	1.574552e-002
5.771484374999850e-002	-2.417461e+001	-5.494361e+000	1.868025e+001	-2.411510e+001	-5.421905e+000	1.869320e+001	-2.406594e+001	-5.347332e+000	1.871860e+001	-3.223282e+001	-7.325815e+000	2.490700e+001	-3.215347e+001	-7.229207e+000	2.492426e+001	-3.208791e+001	-7.129777e+000	2.495814e+001	-4.029103e+001	-9.157269e+000	3.113376e+001	-4.019184e+001	-9.036509e+000	3.115533e+001	-4.010989e+001	-8.912220e+000	3.119767e+001	-4.823021e+001	-1.084381e+001	3.738640e+001	-4.813187e+001	-1.069466e+001	3.743721e+001	-4.834923e+001	-1.098872e+001	3.736051e+001	6.593106e-001	-9.523304e-001	2.930198e-001	7.157066e-001	-9.246947e-001	2.089880e-001	7.592942e-001	-8.842633e-001	1.249691e-001	8.790808e-001	-1.269774e+000	3.906931e-001	9.542755e-001	-1.232926e+000	2.786507e-001	1.012392e+000	-1.179018e+000	1.666255e-001	1.098851e+000	-1.587217e+000	4.883664e-001	1.192844e+000	-1.541158e+000	3.483134e-001	1.265490e+000	-1.473772e+000	2.082818e-001	1.318621e+000	-1.904661e+000	5.860397e-001	1.431413e+000	-1.849389e+000	4.179761e-001	1.518588e+000	-1.768527e+000	2.499382e-001
5.810546874999847e-002	-2.306091e+001	-2.424324e+000	2.063659e+001	-2.299581e+001	-2.355703e+000	2.064011e+001	-2.293995e+001	-2.283371e+000	2.065658e+001	-3.074788e+001	-3.232431e+000	2.751545e+001	-3.066108e+001	-3.140937e+000	2.752014e+001	-3.058660e+001	-3.044495e+000	2.754211e+001	-3.843485e+001	-4.040539e+000	3.439432e+001	-3.832635e+001	-3.926171e+000	3.440018e+001	-3.823325e+001	-3.805617e+000	3.442763e+001	-4.599162e+001	-4.711407e+000	4.128022e+001	-4.587990e+001	-4.566742e+000	4.131316e+001	-4.612183e+001	-4.848647e+000	4.127318e+001	5.663385e-001	-9.710556e-001	4.047170e-001	6.302025e-001	-9.535522e-001	3.233498e-001	6.822577e-001	-9.224434e-001	2.401858e-001	7.551181e-001	-1.294741e+000	5.396227e-001	8.402699e-001	-1.271403e+000	4.311330e-001	9.096768e-001	-1.229925e+000	3.202477e-001	9.438976e-001	-1.618426e+000	6.745284e-001	1.050337e+000	-1.589254e+000	5.389163e-001	1.137096e+000	-1.537406e+000	4.003097e-001	1.132677e+000	-1.942111e+000	8.094341e-001	1.260405e+000	-1.907104e+000	6.466995e-001	1.364515e+000	-1.844887e+000	4.803716e-001
5.849609374999845e-002	-2.160035e+001	6.821790e-001	2.228253e+001	-2.153064e+001	7.459307e-001	2.227658e+001	-2.146893e+001	8.149352e-001	2.228386e+001	-2.880047e+001	9.095716e-001	2.971004e+001	-2.870753e+001	9.945755e-001	2.970210e+001	-2.862523e+001	1.086581e+000	2.971181e+001	-3.600059e+001	1.136965e+000	3.713755e+001	-3.588441e+001	1.243218e+000	3.712763e+001	-3.578154e+001	1.358225e+000	3.713977e+001	-4.306129e+001	1.491861e+000	4.455315e+001	-4.293785e+001	1.629870e+000	4.456772e+001	-4.320071e+001	1.364358e+000	4.456506e+001	4.648483e-001	-9.751753e-001	5.103269e-001	5.352195e-001	-9.680675e-001	4.328481e-001	5.949593e-001	-9.467492e-001	3.517899e-001	6.197977e-001	-1.300234e+000	6.804359e-001	7.136260e-001	-1.290757e+000	5.771308e-001	7.932791e-001	-1.262332e+000	4.690531e-001	7.747472e-001	-1.625292e+000	8.505449e-001	8.920325e-001	-1.613446e+000	7.214134e-001	9.915988e-001	-1.577915e+000	5.863165e-001	9.296966e-001	-1.950351e+000	1.020654e+000	1.070439e+000	-1.936135e+000	8.656961e-001	1.189919e+000	-1.893498e+000	7.035798e-001
5.888671874999843e-002	-1.981490e+001	3.778420e+000	2.359332e+001	-1.974163e+001	3.836346e+000	2.357798e+001	-1.967499e+001	3.900984e+000	2.357597e+001	-2.641987e+001	5.037894e+000	3.145777e+001	-2.632218e+001	5.115128e+000	3.143731e+001	-2.623332e+001	5.201312e+000	3.143463e+001	-3.302484e+001	6.297368e+000	3.932221e+001	-3.290272e+001	6.393909e+000	3.929663e+001	-3.279165e+001	6.501640e+000	3.929329e+001	-3.948327e+001	7.672692e+000	4.715596e+001	-3.934998e+001	7.801969e+000	4.715195e+001	-3.962981e+001	7.556840e+000	4.718665e+001	3.563663e-001	-9.646273e-001	6.082610e-001	4.321863e-001	-9.680222e-001	5.358359e-001	4.987122e-001	-9.568149e-001	4.581027e-001	4.751551e-001	-1.286170e+000	8.110147e-001	5.762484e-001	-1.290696e+000	7.144479e-001	6.649496e-001	-1.275753e+000	6.108036e-001	5.939438e-001	-1.607712e+000	1.013768e+000	7.203105e-001	-1.613370e+000	8.930598e-001	8.311870e-001	-1.594692e+000	7.635045e-001	7.127326e-001	-1.929255e+000	1.216522e+000	8.643726e-001	-1.936044e+000	1.071672e+000	9.974244e-001	-1.913630e+000	9.162054e-001
5.927734374999841e-002	-1.773142e+001	6.817831e+000	2.454925e+001	-1.765569e+001	6.869058e+000	2.452475e+001	-1.758512e+001	6.928358e+000	2.451348e+001	-2.364189e+001	9.090442e+000	3.273234e+001	-2.354092e+001	9.158744e+000	3.269967e+001	-2.344683e+001	9.237810e+000	3.268464e+001	-2.955237e+001	1.136305e+001	4.091542e+001	-2.942616e+001	1.144843e+001	4.087459e+001	-2.930854e+001	1.154727e+001	4.085580e+001	-3.531139e+001	1.373812e+001	4.904950e+001	-3.517024e+001	1.385672e+001	4.902696e+001	-3.546284e+001	1.363566e+001	4.909850e+001	2.425242e-001	-9.395705e-001	6.970463e-001	3.226526e-001	-9.534169e-001	6.307642e-001	3.949640e-001	-9.524893e-001	5.575252e-001	3.233656e-001	-1.252761e+000	9.293951e-001	4.302035e-001	-1.271223e+000	8.410190e-001	5.266187e-001	-1.269986e+000	7.433670e-001	4.042070e-001	-1.565951e+000	1.161744e+000	5.377544e-001	-1.589028e+000	1.051274e+000	6.582733e-001	-1.587482e+000	9.292087e-001	4.850484e-001	-1.879141e+000	1.394093e+000	6.453053e-001	-1.906834e+000	1.261528e+000	7.899280e-001	-1.904979e+000	1.115050e+000
5.966796874999839e-002	-1.538124e+001	9.754695e+000	2.513593e+001	-1.530419e+001	9.798453e+000	2.510265e+001	-1.523076e+001	9.851524e+000	2.508228e+001	-2.050832e+001	1.300626e+001	3.351458e+001	-2.040559e+001	1.306460e+001	3.347019e+001	-2.030768e+001	1.313537e+001	3.344304e+001	-2.563540e+001	1.625783e+001	4.189323e+001	-2.550699e+001	1.633075e+001	4.183774e+001	-2.538460e+001	1.641921e+001	4.180380e+001	-3.060839e+001	1.959691e+001	5.020529e+001	-3.046152e+001	1.970305e+001	5.016456e+001	-3.076248e+001	1.950939e+001	5.027187e+001	1.250343e-001	-9.003817e-001	7.753474e-001	2.082660e-001	-9.244713e-001	7.162054e-001	2.852752e-001	-9.338372e-001	6.485621e-001	1.667124e-001	-1.200509e+000	1.033796e+000	2.776880e-001	-1.232628e+000	9.549405e-001	3.803669e-001	-1.245116e+000	8.647494e-001	2.083905e-001	-1.500636e+000	1.292246e+000	3.471100e-001	-1.540786e+000	1.193676e+000	4.754586e-001	-1.556395e+000	1.080937e+000	2.500686e-001	-1.800763e+000	1.550695e+000	4.165319e-001	-1.848943e+000	1.432411e+000	5.705503e-001	-1.867674e+000	1.297124e+000
